team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
MIN,,False,3064514,Julius Randle,30,starters,+13,0-3,0.0,10,0,9,6-12,50.0,7-8,87.5,34,2,3,19,11,2,4
MIN,,False,4431671,Jaden McDaniels,3,starters,+23,2-3,66.7,3,1,3,9-11,81.8,2-3,66.7,29,0,5,22,3,2,2
MIN,,False,3032976,Rudy Gobert,27,starters,+27,0-0,0.0,1,1,8,6-6,100.0,3-6,50.0,34,4,4,15,12,0,3
MIN,,False,3195,Mike Conley,10,starters,+10,2-4,50.0,7,0,3,3-5,60.0,1-1,100.0,24,0,2,9,3,0,2
MIN,,False,3934673,Donte DiVincenzo,0,starters,+12,6-13,46.2,5,1,6,8-17,47.1,3-4,75.0,30,3,4,25,9,0,0
MIN,,False,5044385,Leonard Miller,33,bench,-4,0-1,0.0,0,0,1,1-2,50.0,0-0,0.0,3,0,1,2,1,0,0
MIN,,False,5279133,Joan Beringer,19,bench,-4,0-0,0.0,0,0,1,0-1,0.0,0-0,0.0,3,0,1,0,1,0,0
MIN,,False,4396971,Naz Reid,11,bench,+14,4-6,66.7,2,1,2,7-10,70.0,3-3,100.0,24,1,2,21,3,1,1
MIN,,False,4432247,Jaylen Clark,22,bench,-1,0-1,0.0,2,0,1,1-3,33.3,0-4,0.0,20,4,2,2,5,0,1
MIN,,False,4432847,Terrence Shannon Jr.,1,bench,-1,0-1,0.0,1,0,1,1-3,33.3,1-2,50.0,13,0,1,3,1,0,0
MIN,,False,4592492,Bones Hyland,8,bench,-5,0-2,0.0,1,0,1,0-2,0.0,0-0,0.0,5,0,0,0,1,1,0
MIN,,False,4684275,Rob Dillingham,4,bench,-4,0-1,0.0,1,0,3,2-6,33.3,3-4,75.0,20,0,1,7,3,0,3
MIN,,False,2968436,Joe Ingles,7,bench,,,,,,,,,,,,,,,,,
MIN,,False,4432817,Johnny Juzang,9,bench,,,,,,,,,,,,,,,,,
BKN,,False,4712896,Noah Clowney,21,starters,-1,4-12,33.3,1,0,4,5-14,35.7,1-2,50.0,32,2,2,15,6,2,2
BKN,,False,4278067,Nic Claxton,33,starters,-4,0-0,0.0,7,1,3,6-6,100.0,7-12,58.3,30,5,1,19,8,0,2
BKN,,False,3907823,Terance Mann,14,starters,-10,1-4,25.0,5,0,2,3-10,30.0,0-0,0.0,28,2,5,7,4,1,1
BKN,,False,4397179,Tyrese Martin,13,starters,-3,2-5,40.0,2,0,3,4-10,40.0,2-3,66.7,22,0,2,12,3,0,0
BKN,,False,4432174,Cam Thomas,24,starters,-13,1-4,25.0,3,0,1,10-24,41.7,4-5,80.0,35,1,3,25,2,2,1
BKN,,False,4431714,Jalen Wilson,22,bench,-9,0-2,0.0,1,0,1,1-4,25.0,5-7,71.4,16,0,3,7,1,0,0
BKN,,False,4432821,E.J. Liddell,9,bench,+1,0-2,0.0,0,0,3,0-2,0.0,0-0,0.0,4,0,0,0,3,0,0
BKN,,False,4433137,Ziaire Williams,1,bench,-19,3-7,42.9,0,1,1,4-9,44.4,3-3,100.0,23,1,4,14,2,0,0
BKN,,False,5107173,Danny Wolf,2,bench,+1,0-0,0.0,2,0,1,0-1,0.0,0-0,0.0,4,0,0,0,1,0,0
BKN,,False,4432194,Day'Ron Sharpe,20,bench,-18,0-0,0.0,0,1,2,1-1,100.0,1-4,25.0,20,5,2,3,7,2,3
BKN,,False,5175643,Egor Demin,8,bench,-7,0-2,0.0,4,1,1,1-4,25.0,0-0,0.0,21,1,2,2,2,2,2
BKN,,False,5242502,Ben Saraf,77,bench,+1,1-1,100.0,0,0,0,1-3,33.3,2-2,100.0,4,1,0,5,1,0,1
BKN,,False,5279130,Nolan Traore,88,bench,+1,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,4,0,0,0,0,0,0
