team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
PHX,,False,2583632,Royce O'Neale,00,starters,-9,3-4,75.0,4,0,6,4-7,57.1,2-2,100.0,28,0,2,13,6,1,2
PHX,,False,3155526,Dillon Brooks,3,starters,-6,3-8,37.5,4,0,2,6-14,42.9,3-3,100.0,31,0,2,18,2,1,0
PHX,,False,4701232,Mark Williams,15,starters,-5,0-0,0.0,2,2,1,5-6,83.3,0-0,0.0,26,3,2,10,4,2,1
PHX,,False,3135045,Grayson Allen,8,starters,+2,4-9,44.4,3,1,4,8-17,47.1,3-4,75.0,33,1,1,23,5,3,2
PHX,,False,3136193,Devin Booker,1,starters,+8,0-3,0.0,9,0,3,7-19,36.8,12-13,92.3,38,0,3,26,3,2,5
PHX,,False,4601023,Oso Ighodaro,11,bench,+5,0-0,0.0,0,0,3,1-2,50.0,0-0,0.0,12,0,2,2,3,1,1
PHX,,False,4888725,Ryan Dunn,0,bench,+12,0-2,0.0,1,0,2,4-9,44.4,0-0,0.0,24,2,3,8,4,2,0
PHX,,False,4278076,Nick Richards,2,bench,+5,0-0,0.0,1,0,4,3-5,60.0,0-2,0.0,10,3,1,6,7,0,1
PHX,,False,4278402,Jordan Goodwin,23,bench,+16,3-5,60.0,2,0,3,5-11,45.5,0-0,0.0,20,3,3,13,6,1,0
PHX,,False,4278585,Collin Gillespie,12,bench,+17,1-4,25.0,5,0,5,1-5,20.0,1-2,50.0,19,1,1,4,6,0,0
PHX,,False,3059409,Nigel Hayes-Davis,21,bench,,,,,,,,,,,,,,,,,
PHX,,False,4277957,Isaiah Livers,18,bench,,,,,,,,,,,,,,,,,
PHX,,False,5105977,Rasheer Fleming,20,bench,,,,,,,,,,,,,,,,,
PHX,,False,5203685,Khaman Maluach,10,bench,,,,,,,,,,,,,,,,,
DAL,,False,4278049,Daniel Gafford,21,starters,0,0-0,0.0,0,2,8,6-7,85.7,3-5,60.0,27,1,1,15,9,1,2
DAL,,False,4278078,P.J. Washington,25,starters,+9,0-2,0.0,0,1,0,3-5,60.0,0-0,0.0,5,0,1,6,0,1,0
DAL,,False,5041939,Cooper Flagg,32,starters,-9,3-7,42.9,6,2,5,6-15,40.0,1-4,25.0,34,1,3,16,6,3,4
DAL,,False,4397040,Brandon Williams,10,starters,+11,0-3,0.0,9,0,4,7-13,53.8,3-3,100.0,33,1,0,17,5,3,4
DAL,,False,4432582,Max Christie,00,starters,+7,3-6,50.0,7,1,6,4-9,44.4,1-2,50.0,34,0,5,12,6,0,1
DAL,,False,2531367,Dwight Powell,7,bench,-3,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,2,1,0,0,1,0,0
DAL,,False,3138160,Caleb Martin,16,bench,-13,0-1,0.0,3,0,1,0-1,0.0,0-0,0.0,7,0,1,0,1,0,0
DAL,,False,4278594,Naji Marshall,13,bench,-23,2-3,66.7,3,0,4,4-6,66.7,2-2,100.0,26,0,2,12,4,1,2
DAL,,False,4701208,Moussa Cisse,30,bench,+7,0-0,0.0,0,4,5,2-2,100.0,0-0,0.0,15,4,6,4,9,0,2
DAL,,False,6475,Klay Thompson,31,bench,-10,6-16,37.5,1,0,3,6-17,35.3,1-1,100.0,31,0,2,19,3,0,1
DAL,,False,3136776,D'Angelo Russell,5,bench,-18,1-6,16.7,3,0,0,2-7,28.6,0-0,0.0,14,0,1,5,0,1,1
DAL,,False,4868423,Jaden Hardy,1,bench,-3,2-3,66.7,0,0,1,3-4,75.0,0-0,0.0,12,0,1,8,1,0,2
