team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
PHX,,False,3155526,Dillon Brooks,3,starters,+2,2-3,66.7,3,0,2,4-6,66.7,6-7,85.7,28,0,2,16,2,2,1
PHX,,False,4701232,Mark Williams,15,starters,+18,0-0,0.0,0,0,5,7-9,77.8,5-5,100.0,29,1,3,19,6,2,2
PHX,,False,3135045,Grayson Allen,8,starters,+13,4-7,57.1,3,0,0,5-12,41.7,0-0,0.0,31,0,0,14,0,1,2
PHX,,False,3136193,Devin Booker,1,starters,+7,0-3,0.0,9,0,7,8-19,42.1,5-5,100.0,38,3,4,21,10,0,5
PHX,,False,4437244,Jalen Green,4,starters,+7,0-1,0.0,1,0,0,1-3,33.3,0-0,0.0,7,1,1,2,1,0,0
PHX,,False,2583632,Royce O'Neale,00,bench,-3,4-8,50.0,5,0,7,4-8,50.0,0-0,0.0,29,0,2,12,7,2,1
PHX,,False,4601023,Oso Ighodaro,11,bench,+1,0-0,0.0,2,0,0,0-0,0.0,0-0,0.0,4,0,1,0,0,0,0
PHX,,False,4888725,Ryan Dunn,0,bench,+10,0-1,0.0,1,0,1,3-5,60.0,0-0,0.0,20,3,2,6,4,1,0
PHX,,False,4278076,Nick Richards,2,bench,-8,0-0,0.0,0,2,3,2-3,66.7,0-0,0.0,15,2,2,4,5,0,1
PHX,,False,4278402,Jordan Goodwin,23,bench,+7,2-5,40.0,2,0,0,2-5,40.0,1-2,50.0,14,1,0,7,1,1,0
PHX,,False,4278585,Collin Gillespie,12,bench,+1,4-10,40.0,4,0,4,4-13,30.8,1-2,50.0,27,2,2,13,6,0,0
PHX,,False,3059409,Nigel Hayes-Davis,21,bench,,,,,,,,,,,,,,,,,
PHX,,False,5105977,Rasheer Fleming,20,bench,,,,,,,,,,,,,,,,,
PHX,,False,5203685,Khaman Maluach,10,bench,,,,,,,,,,,,,,,,,
LAC,,False,3936099,Derrick Jones Jr.,5,starters,-10,0-4,0.0,1,0,0,2-7,28.6,3-5,60.0,27,0,0,7,0,0,0
LAC,,False,4017837,Ivica Zubac,40,starters,-10,0-0,0.0,4,0,13,10-12,83.3,1-2,50.0,35,2,3,21,15,0,3
LAC,,False,3992,James Harden,1,starters,-18,2-10,20.0,13,0,0,4-15,26.7,3-4,75.0,41,0,2,13,0,0,3
LAC,,False,6580,Bradley Beal,0,starters,+4,2-4,50.0,3,0,0,4-9,44.4,2-2,100.0,20,0,1,12,0,1,1
LAC,,False,2991139,Kris Dunn,8,starters,-7,0-1,0.0,3,0,1,3-5,60.0,0-2,0.0,33,1,5,6,2,2,2
LAC,,False,3416,Nicolas Batum,33,bench,-12,3-7,42.9,0,2,3,3-7,42.9,0-0,0.0,25,0,1,9,3,1,2
LAC,,False,3908845,John Collins,20,bench,+1,2-3,66.7,2,0,3,8-12,66.7,1-1,100.0,28,1,0,19,4,1,0
LAC,,False,3448,Brook Lopez,11,bench,-1,0-1,0.0,0,2,0,4-5,80.0,0-0,0.0,13,0,1,8,0,0,0
LAC,,False,4845363,Cam Christie,12,bench,-2,1-3,33.3,0,1,2,3-5,60.0,1-2,50.0,18,1,2,8,3,0,0
LAC,,False,2779,Chris Paul,3,bench,,,,,,,,,,,,,,,,,
LAC,,False,3037789,Bogdan Bogdanovic,10,bench,,,,,,,,,,,,,,,,,
LAC,,False,4431752,Kobe Brown,24,bench,,,,,,,,,,,,,,,,,
LAC,,False,4702352,Kobe Sanders,4,bench,,,,,,,,,,,,,,,,,
