team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
PHX,,False,2583632,Royce O'Neale,00,starters,+1,5-12,41.7,7,0,8,6-17,35.3,0-0,0.0,46,5,5,17,13,5,4
PHX,,False,4601023,Oso Ighodaro,11,starters,-15,0-0,0.0,1,1,1,1-3,33.3,0-0,0.0,13,0,2,2,1,0,1
PHX,,False,4888725,Ryan Dunn,0,starters,-29,1-2,50.0,1,0,1,3-4,75.0,0-0,0.0,17,1,3,7,2,0,0
PHX,,False,3135045,Grayson Allen,8,starters,-8,4-13,30.8,5,0,1,7-19,36.8,5-7,71.4,42,1,5,23,2,1,3
PHX,,False,3136193,Devin Booker,1,starters,-5,5-12,41.7,10,1,4,11-26,42.3,7-10,70.0,44,1,4,34,5,0,2
PHX,,False,3059409,Nigel Hayes-Davis,21,bench,-1,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,3,0,1,0,0,0,0
PHX,,False,4277957,Isaiah Livers,18,bench,0,1-3,33.3,0,2,1,1-3,33.3,2-2,100.0,21,0,3,5,1,2,0
PHX,,False,4278076,Nick Richards,2,bench,+5,0-0,0.0,0,3,5,2-6,33.3,2-2,100.0,15,5,2,6,10,0,1
PHX,,False,4701232,Mark Williams,15,bench,+13,0-0,0.0,0,0,6,9-14,64.3,7-9,77.8,31,5,3,25,11,2,0
PHX,,False,4278585,Collin Gillespie,12,bench,+19,4-12,33.3,13,1,3,5-13,38.5,1-1,100.0,32,0,1,15,3,3,3
PHX,,False,5105977,Rasheer Fleming,20,bench,,,,,,,,,,,,,,,,,
PHX,,False,5203685,Khaman Maluach,10,bench,,,,,,,,,,,,,,,,,
PHX,,False,4278402,Jordan Goodwin,23,bench,,,,,,,,,,,,,,,,,
UTAH,,False,4066336,Lauri Markkanen,23,starters,+26,6-13,46.2,3,0,9,14-32,43.8,17-17,100.0,45,5,2,51,14,0,1
UTAH,,False,4684793,Kyle Filipowski,22,starters,+7,1-3,33.3,1,0,3,1-7,14.3,0-0,0.0,20,3,2,3,6,0,2
UTAH,,False,4433136,Walker Kessler,24,starters,+1,1-2,50.0,4,4,3,9-12,75.0,6-7,85.7,35,8,5,25,11,0,3
UTAH,,False,3133602,Svi Mykhailiuk,10,starters,+28,2-5,40.0,3,0,1,4-8,50.0,1-1,100.0,37,2,3,11,3,4,1
UTAH,,False,4433627,Keyonte George,3,starters,+3,2-9,22.2,10,0,5,8-18,44.4,8-8,100.0,43,0,5,26,5,1,4
UTAH,,False,4684806,Taylor Hendricks,0,bench,+1,0-1,0.0,0,0,3,0-4,0.0,0-0,0.0,19,3,1,0,6,1,0
UTAH,,False,5105839,Brice Sensabaugh,28,bench,-25,0-4,0.0,1,0,2,1-5,20.0,1-1,100.0,12,0,1,3,2,0,1
UTAH,,False,3102530,Jusuf Nurkic,30,bench,+3,0-1,0.0,2,0,8,3-6,50.0,1-2,50.0,18,5,1,7,13,2,4
UTAH,,False,4873138,Ace Bailey,19,bench,-15,2-5,40.0,1,0,0,2-9,22.2,0-0,0.0,14,1,1,6,1,0,0
UTAH,,False,4896372,Walter Clayton Jr.,13,bench,-9,2-6,33.3,2,0,2,2-7,28.6,0-0,0.0,23,1,6,6,3,0,2
UTAH,,False,3449,Kevin Love,42,bench,,,,,,,,,,,,,,,,,
UTAH,,False,2993874,Kyle Anderson,2,bench,,,,,,,,,,,,,,,,,
UTAH,,False,4895758,Cody Williams,5,bench,,,,,,,,,,,,,,,,,
UTAH,,False,4397449,Elijah Harkless,16,bench,,,,,,,,,,,,,,,,,
