# Top Lineup Score: 334.25
# Cash Score: 250.50
# Top 3 Lineups:
# Rank 1: 334.25 - C Victor Wembanyama F Zion Williamson G Cedric Coward PF Kyshawn George PG Miles McBride SF PJ Washington SG Mikal Bridges UTIL Steven Adams
# Rank 2: 333.25 - C Jarrett Allen F Michael Porter Jr. G Stephon Castle PF Derik Queen PG Javon Small SF Trey Murphy III SG Cam Thomas UTIL Zion Williamson
# Rank 2: 333.25 - C Bam Adebayo F Derik Queen G Trey Murphy III PF Zion Williamson PG Stephon Castle SF PJ Washington SG Jaylon Tyson UTIL Kyshawn George


Player Name,Actual Score,Ownership,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Victor Wembanyama,67.25,34.4,2.0546875,0.96875,0.0,65.75,32.0,3.5,0.053231939163498,1.46875,0.1818181818181818,0.25,0.1610839249978224,2.0,0.375,6.0,0.0
Cade Cunningham,42.75,6.23,1.0961538461538465,0.9743589743589745,0.0,42.75,39.0,8.0,0.1871345029239766,0.9230769230769232,0.5555555555555556,0.2051282051282051,0.2143299409102156,4.0,0.5,5.0,0.0
Anthony Davis,56.25,33.24,1.4407894736842106,0.9473684210526316,0.0,54.75,38.0,5.5,0.1004566210045662,1.3421052631578947,0.3636363636363636,0.3421052631578947,0.204882839363043,1.0,0.2307692307692307,4.0,1.0
Trae Young,41.25,2.8,1.213235294117647,0.9411764705882352,0.0,41.25,34.0,6.75,0.1636363636363636,0.9117647058823528,0.4166666666666667,0.4117647058823529,0.214339323296704,4.0,0.4285714285714285,5.0,0.0
Alperen Sengun,40.75,12.61,1.0723684210526316,0.7105263157894737,0.0,40.75,38.0,3.25,0.0797546012269938,0.868421052631579,0.1818181818181818,0.2631578947368421,0.1966481400214872,1.0,0.2,4.0,0.0
Zion Williamson,55.5,12.26,1.4594594594594594,1.027027027027027,0.0,54.0,37.0,7.25,0.1342592592592592,1.135135135135135,0.0,0.4324324324324324,0.0824502261210338,4.0,0.4375,4.0,0.0
Kevin Durant,51.75,1.62,1.398648648648649,1.027027027027027,0.0,51.75,37.0,8.0,0.1545893719806763,1.054054054054054,0.0,0.5405405405405406,0.2546808273021183,4.0,0.4,5.0,0.0
Donovan Mitchell,52.5,13.15,1.5,1.2285714285714286,0.0,52.5,35.0,4.5,0.0857142857142857,0.9142857142857144,0.5,0.4,0.1703347600751157,4.0,0.5,4.0,0.0
Ja Morant,22.0,3.53,1.0,0.9545454545454546,0.0,22.0,22.0,0.0,0.0,1.1363636363636365,0.4,0.3181818181818182,0.2435862760848669,1.0,0.0,3.0,1.0
Tyler Herro,0.0,,,,,,,,,,,,,,,,
Karl-Anthony Towns,51.75,1.62,1.5227272727272727,1.0303030303030305,0.0,50.25,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Brown,32.5,5.7,0.9857142857142858,0.9428571428571428,0.0,34.5,35.0,1.5,0.0434782608695652,0.9428571428571428,0.3636363636363636,0.2571428571428571,0.0676893851754005,1.0,0.4444444444444444,3.0,0.0
Paolo Banchero,18.5,16.31,0.5138888888888888,0.4166666666666667,0.0,18.5,36.0,0.0,0.0,0.7222222222222222,0.5,0.1666666666666666,0.1360722133050653,2.0,0.1666666666666666,2.0,1.0
Evan Mobley,33.5,22.23,0.9852941176470588,0.6176470588235294,0.0,33.5,34.0,3.0,0.0895522388059701,0.8529411764705882,0.3333333333333333,0.088235294117647,0.7246376811594204,1.0,0.0,4.0,0.0
Jalen Brunson,43.25,5.04,1.2357142857142858,1.0571428571428572,0.0,43.25,35.0,5.5,0.1271676300578034,0.9142857142857144,0.3,0.4571428571428571,0.1532885256795265,4.0,0.375,2.0,1.0
Jalen Johnson,24.0,8.75,0.9230769230769232,0.6153846153846154,0.0,24.0,26.0,0.0,0.0,0.8461538461538461,0.0,0.1923076923076923,0.0746381708591359,2.0,0.4,5.0,1.0
Jaren Jackson Jr.,27.25,2.18,1.2976190476190477,1.0952380952380951,0.0,27.25,21.0,0.0,0.0,1.1904761904761905,0.4285714285714285,0.238095238095238,0.5299130558794659,3.0,0.0,5.0,0.0
Bam Adebayo,39.75,12.57,1.4196428571428572,1.0357142857142858,0.0,39.75,28.0,0.0,0.0,1.0357142857142858,0.4,0.2142857142857142,0.0787611231911622,1.0,0.0,6.0,0.0
Darius Garland,0.0,,,,,,,,,,,,,,,,
Derrick White,31.0,8.98,0.8787878787878788,0.6060606060606061,0.0,29.0,33.0,3.5,0.1206896551724138,0.7575757575757576,0.5,0.0909090909090909,0.2157497303128372,4.0,1.0,3.0,1.0
Amen Thompson,15.5,8.88,0.5166666666666667,0.4333333333333333,0.0,15.5,30.0,2.0,0.1290322580645161,0.7333333333333333,0.125,0.2666666666666666,0.1747740036602889,3.0,0.125,4.0,0.0
Franz Wagner,38.5,17.34,1.1,0.9428571428571428,0.0,38.5,35.0,4.25,0.1103896103896103,1.0,0.3333333333333333,0.2571428571428571,0.2203919073494601,2.0,0.1111111111111111,6.0,0.0
Norman Powell,28.0,4.72,1.18,0.76,0.0,29.5,25.0,0.0,0.0,0.88,0.3333333333333333,0.2,0.0772953069048318,2.0,0.0,2.0,1.0
Cam Thomas,49.0,1.89,1.4,1.2857142857142858,0.0,49.0,35.0,3.0,0.0612244897959183,1.0,0.5833333333333334,0.4285714285714285,0.1398298693518212,2.0,0.2,3.0,1.0
Jalen Duren,17.0,0.3,1.4166666666666667,0.5833333333333334,0.0,17.0,12.0,0.0,0.0,1.0,0.0,0.1666666666666666,1.0,1.0,0.0,2.0,0.0
Alexandre Sarr,38.75,0.42,,,,,,,,,,,,,,,
Ty Jerome,0.0,,,,,,,,,,,,,,,,
Kristaps Porzingis,0.0,0.19,,,,,,,,,,,,,,,
De'Aaron Fox,0.0,,,,,,,,,,,,,,,,
Cooper Flagg,35.75,14.12,1.0214285714285714,0.8285714285714286,0.0,35.75,35.0,6.75,0.1888111888111888,0.8571428571428571,0.375,0.2285714285714285,0.1314143916640341,4.0,0.625,4.0,0.0
Santi Aldama,25.0,0.22,1.25,0.7,0.0,25.0,20.0,0.0,0.0,0.95,0.25,0.05,0.0,1.0,0.0,5.0,0.0
Jordan Poole,35.5,1.23,0.8658536585365854,0.7073170731707317,0.0,35.5,41.0,-0.5,-0.0140845070422535,0.7073170731707317,0.5454545454545454,0.1463414634146341,0.0857397551715671,1.0,0.3333333333333333,4.0,1.0
Desmond Bane,30.25,17.05,0.9166666666666666,0.696969696969697,0.0,30.25,33.0,4.5,0.1487603305785124,0.7878787878787878,0.6666666666666666,0.2424242424242424,0.2100745719537447,1.0,0.125,4.0,1.0
Stephon Castle,33.0,26.03,1.0,0.9696969696969696,0.0,33.0,33.0,-1.0,-0.0303030303030303,1.0606060606060606,0.5,0.1515151515151515,0.0431228202161,4.0,0.6,4.0,1.0
Trey Murphy III,52.5,11.31,1.108695652173913,0.6521739130434783,0.0,51.0,46.0,0.0,0.0,0.6521739130434783,0.5714285714285714,0.1304347826086956,0.1334878937095541,2.0,0.3333333333333333,3.0,0.0
Josh Hart,24.0,0.15,1.263157894736842,0.2631578947368421,0.0,24.0,19.0,2.5,0.1041666666666666,1.105263157894737,0.4,0.0,0.0,0.0,0.0,4.0,0.0
Payton Pritchard,25.25,9.44,0.7013888888888888,0.4166666666666667,0.0,25.25,36.0,0.0,0.0,0.5277777777777778,0.7142857142857143,0.1111111111111111,0.2314189233769197,2.0,0.0,2.0,1.0
Onyeka Okongwu,34.0,7.14,1.0303030303030305,0.6666666666666666,0.0,34.0,33.0,4.0,0.1176470588235294,0.7575757575757576,0.3333333333333333,0.2121212121212121,0.1651129506518699,2.0,0.1428571428571428,4.0,1.0
CJ McCollum,17.5,5.84,0.5303030303030303,0.3939393939393939,0.0,17.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Porter Jr.,49.0,3.06,1.3611111111111112,1.0,0.0,49.0,36.0,7.5,0.1530612244897959,0.8333333333333334,0.7142857142857143,0.1388888888888889,0.1074329638886627,4.0,0.6,5.0,1.0
Ausar Thompson,31.5,4.02,1.3125,1.0,0.0,31.5,24.0,2.0,0.0634920634920634,0.9166666666666666,0.2222222222222222,0.125,0.2911208151382822,1.0,0.0,5.0,0.0
Devin Vassell,33.75,1.73,0.84375,0.7,0.0,33.75,40.0,0.75,0.0222222222222222,0.75,0.6666666666666666,0.075,0.1614205004035512,2.0,0.0,3.0,1.0
OG Anunoby,18.5,6.41,0.6379310344827587,0.4137931034482758,0.0,18.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dyson Daniels,28.25,3.29,0.8828125,0.375,0.0,28.25,32.0,7.25,0.2566371681415929,0.65625,0.0,0.0625,1.0,1.0,0.5,3.0,1.0
Khris Middleton,23.5,2.58,0.7833333333333333,0.3666666666666666,0.0,23.5,30.0,1.25,0.0531914893617021,0.6333333333333333,0.4,0.0333333333333333,0.0,4.0,1.0,2.0,1.0
Anfernee Simons,22.75,0.72,0.8425925925925926,0.5925925925925926,0.0,22.75,27.0,1.0,0.0439560439560439,0.4814814814814814,0.6,0.1481481481481481,0.099264354942435,4.0,0.5,3.0,0.0
Mikal Bridges,28.5,6.87,0.7916666666666666,0.4444444444444444,0.0,28.5,36.0,3.25,0.1140350877192982,0.5277777777777778,0.4,0.0,0.0,0.0,0.0,5.0,1.0
Kyshawn George,66.25,7.14,1.85,1.2285714285714286,0.0,64.75,35.0,0.0,0.0,1.1142857142857143,0.5,0.2571428571428571,0.1621227184987246,3.0,0.2222222222222222,5.0,0.0
Zach Edey,0.0,,,,,,,,,,,,,,,,
Jarrett Allen,41.75,9.93,1.3916666666666666,0.9333333333333332,0.0,41.75,30.0,0.0,0.0,0.9666666666666668,0.1666666666666666,0.2333333333333333,0.1160866113298098,2.0,0.2857142857142857,4.0,0.0
Davion Mitchell,12.25,18.74,0.5119047619047619,0.5238095238095238,0.0,10.75,21.0,0.0,0.0,0.4285714285714285,0.5,0.0476190476190476,0.0,2.0,0.0,1.0,1.0
Herbert Jones,12.75,5.82,0.4553571428571428,0.1428571428571428,0.0,12.75,28.0,3.25,0.2549019607843137,0.5357142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,6.0,1.0
