# Top Lineup Score: 349.25
# Cash Score: 259.75
# Top 3 Lineups:
# Rank 1: 349.25 - C Sandro Mamukelashvili F Jaylon Tyson G Collin Gillespie PF Jalen Johnson PG Luka Doncic SF Dean Wade SG Ayo Dosunmu UTIL Devin Booker
# Rank 2: 347.75 - C Sandro Mamukelashvili F Kawhi Leonard G Devin Booker PF Jarace Walker PG Josh Giddey SF De'Andre Hunter SG Jeremiah Fears UTIL Collin Gillespie
# Rank 3: 341.0 - C Sandro Mamukelashvili F De'Andre Hunter G Devin Booker PF Collin Murray-Boyles PG Josh Giddey SF Jaylon Tyson SG Keyonte George UTIL Kawhi Leonard


Player Name,Actual Score,Ownership,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Nikola Jokic,59.0,28.46,1.554054054054054,0.8918918918918919,0.0,57.5,37.0,0.0,0.0,0.972972972972973,0.2,0.2162162162162162,0.1512915133411391,3.0,0.375,2.0,1.0
Luka Doncic,70.0,21.23,1.7564102564102564,1.4102564102564104,0.0,68.5,39.0,6.25,0.0912408759124087,1.4615384615384617,0.5625,0.4358974358974359,0.2096760377107697,3.0,0.1764705882352941,2.0,1.0
Austin Reaves,34.0,3.93,0.9444444444444444,0.75,0.0,34.0,36.0,2.0,0.0588235294117647,0.8055555555555556,0.6666666666666666,0.3333333333333333,0.0906168237547042,1.0,0.3333333333333333,4.0,0.0
Tyrese Maxey,66.0,10.09,1.4659090909090908,1.0227272727272727,0.0,64.5,44.0,2.75,0.0426356589147286,0.9090909090909092,0.625,0.25,0.2414788471101408,1.0,0.0909090909090909,3.0,1.0
Ja Morant,21.25,2.43,0.6854838709677419,0.5161290322580645,0.0,21.25,31.0,0.0,0.0,0.5806451612903226,0.5454545454545454,0.1290322580645161,0.2399032562687712,1.0,0.0,4.0,1.0
LeBron James,0.0,0.0,,,,,,,,,,,,,,,
Devin Booker,61.5,18.1,1.5769230769230769,1.1794871794871795,0.0,61.5,39.0,2.0,0.032520325203252,0.8974358974358975,0.3,0.2564102564102564,0.1766614451035833,4.0,0.4,4.0,0.0
Pascal Siakam,31.75,17.08,1.0583333333333331,0.8333333333333334,0.0,31.75,30.0,0.0,0.0,1.0333333333333334,0.3076923076923077,0.2666666666666666,0.1456949556397029,1.0,0.0,2.0,0.0
Zion Williamson,39.5,0.96,1.196969696969697,1.0606060606060606,0.0,39.5,33.0,8.5,0.2151898734177215,1.121212121212121,0.0,0.4242424242424242,0.0891017529908129,4.0,0.6428571428571429,4.0,0.0
Trae Young,0.0,0.0,,,,,,,,,,,,,,,
Josh Giddey,63.5,2.7,1.631578947368421,1.0789473684210529,0.0,62.0,38.0,1.5,0.0241935483870967,0.9210526315789472,0.4444444444444444,0.2894736842105263,0.2034154418983962,1.0,0.0909090909090909,5.0,1.0
Donovan Mitchell,0.0,0.02,,,,,,,,,,,,,,,
Evan Mobley,51.0,34.26,1.4166666666666667,0.9722222222222222,0.0,51.0,36.0,6.5,0.1274509803921568,1.0277777777777777,0.3333333333333333,0.1944444444444444,0.1201029538088437,4.0,0.4285714285714285,4.0,1.0
James Harden,56.75,4.91,1.4166666666666667,1.0769230769230769,0.0,55.25,39.0,7.0,0.1266968325791855,0.8205128205128205,0.8181818181818182,0.282051282051282,0.1072117482503891,2.0,0.3636363636363636,2.0,1.0
Jaylen Brown,48.25,2.89,1.5078125,1.34375,0.0,48.25,32.0,0.0,0.0,0.96875,0.4285714285714285,0.28125,0.1570878628806752,1.0,0.2222222222222222,2.0,1.0
Jalen Brunson,42.5,9.11,1.2142857142857142,1.0857142857142856,0.0,42.5,35.0,3.5,0.0823529411764705,0.9714285714285714,0.2666666666666666,0.2857142857142857,0.1844453567307129,3.0,0.3,5.0,1.0
Jalen Johnson,57.25,5.94,1.6893939393939394,0.9393939393939394,0.0,55.75,33.0,-0.5,-0.0089686098654708,1.0606060606060606,0.4285714285714285,0.2727272727272727,0.1606135005847241,3.0,0.1111111111111111,2.0,1.0
Karl-Anthony Towns,43.5,10.83,1.3125,0.875,0.0,42.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,39.25,2.23,1.2661290322580645,0.935483870967742,0.0,39.25,31.0,0.0,0.0,0.967741935483871,0.4444444444444444,0.0967741935483871,0.0483208504469678,4.0,0.6666666666666666,2.0,1.0
Jaren Jackson Jr.,21.5,0.55,0.671875,0.5625,0.0,21.5,32.0,0.0,0.0,0.5,0.0,0.09375,0.1222493887530562,1.0,0.3333333333333333,6.0,0.0
Deni Avdija,33.0,2.86,1.0,0.9393939393939394,0.0,33.0,33.0,4.5,0.1363636363636363,0.8787878787878788,0.2857142857142857,0.303030303030303,0.1819715080539643,2.0,0.2,5.0,0.0
Scottie Barnes,38.5,5.27,1.0571428571428572,0.6285714285714286,0.0,37.0,35.0,9.5,0.2567567567567567,0.9428571428571428,0.3,0.0857142857142857,0.0888494002665482,1.0,0.3333333333333333,4.0,0.0
Lauri Markkanen,41.0,18.14,1.1714285714285717,1.0,0.0,41.0,35.0,2.75,0.0670731707317073,1.0857142857142856,0.5,0.2857142857142857,0.2529505076889324,2.0,0.1,4.0,1.0
Darius Garland,0.0,,,,,,,,,,,,,,,,
Jamal Murray,35.5,2.31,1.0441176470588236,0.7941176470588235,0.0,35.5,34.0,3.25,0.0915492957746478,0.7647058823529411,0.5,0.2941176470588235,0.1199892887722273,2.0,0.3,5.0,0.0
Kawhi Leonard,61.25,9.19,1.7013888888888888,1.1388888888888888,0.0,61.25,36.0,0.0,0.0,0.8055555555555556,0.75,0.3055555555555556,0.1483885799253029,4.0,0.5454545454545454,2.0,1.0
Derrick White,32.0,2.08,0.9142857142857144,0.6,0.0,32.0,35.0,3.0,0.09375,0.6571428571428571,0.5555555555555556,0.0571428571428571,1.0,2.0,0.0,4.0,0.0
Joel Embiid,34.5,1.74,1.38,1.08,0.0,34.5,25.0,4.5,0.1304347826086956,1.24,0.2,0.32,0.1033702661854441,1.0,0.375,4.0,1.0
Coby White,0.0,,,,,,,,,,,,,,,,
Deandre Ayton,8.5,0.63,0.5,0.5882352941176471,0.0,8.5,17.0,0.0,0.0,0.4705882352941176,0.0,0.0588235294117647,0.0,2.0,0.0,1.0,1.0
VJ Edgecombe,31.25,5.73,0.78125,0.575,0.0,31.25,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Williams,21.75,5.38,0.87,0.36,0.0,21.75,25.0,1.5,0.0689655172413793,0.72,0.0,0.12,0.1029866117404737,4.0,0.6666666666666666,2.0,1.0
Paul George,0.0,0.01,,,,,,,,,,,,,,,
Brandon Ingram,40.5,3.39,1.1571428571428573,0.7714285714285715,0.0,40.5,35.0,3.0,0.074074074074074,0.8857142857142857,0.375,0.3142857142857143,0.1394318581034649,4.0,0.4545454545454545,3.0,1.0
RJ Barrett,31.25,1.15,0.8680555555555556,0.6666666666666666,0.0,31.25,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jrue Holiday,39.75,8.45,1.1953125,0.8125,0.0,38.25,32.0,2.0,0.0522875816993464,0.59375,0.5555555555555556,0.125,0.2225555522114322,3.0,0.25,3.0,0.0
Trey Murphy III,38.25,0.91,1.125,0.7058823529411765,0.0,38.25,34.0,2.75,0.0718954248366013,0.5294117647058824,0.6666666666666666,0.0294117647058823,0.0,3.0,0.0,3.0,1.0
Ivica Zubac,36.75,4.3,1.036764705882353,0.4411764705882353,0.0,35.25,34.0,1.25,0.0354609929078014,0.7352941176470589,0.0,0.1470588235294117,0.1812827163356735,1.0,0.0,3.0,1.0
Kristaps Porzingis,27.5,4.05,1.1956521739130437,0.8260869565217391,0.0,27.5,23.0,1.5,0.0545454545454545,1.173913043478261,0.2857142857142857,0.1739130434782608,0.7511111766843209,2.0,0.0,3.0,1.0
Shaedon Sharpe,28.5,0.33,1.1875,0.875,0.0,28.5,24.0,2.5,0.087719298245614,0.9583333333333334,0.5,0.1666666666666666,0.0308316626966159,4.0,0.75,4.0,0.0
Keyonte George,44.0,29.62,1.3333333333333333,0.8787878787878788,0.0,44.0,33.0,1.0,0.0227272727272727,1.0,0.2222222222222222,0.2727272727272727,0.1791530398713592,2.0,0.3333333333333333,3.0,1.0
Walker Kessler,22.25,26.49,0.7672413793103449,0.2758620689655172,0.0,22.25,29.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Immanuel Quickley,17.25,2.85,0.6388888888888888,0.4444444444444444,0.0,17.25,27.0,0.0,0.0,0.3703703703703703,0.75,0.037037037037037,0.0,3.0,0.0,4.0,1.0
Dyson Daniels,43.75,3.79,1.1513157894736843,0.6578947368421053,0.0,43.75,38.0,4.75,0.1085714285714285,0.6578947368421053,0.0,0.1578947368421052,0.1148180140192244,1.0,0.3333333333333333,4.0,0.0
Aaron Gordon,22.25,1.69,0.6953125,0.5625,0.0,22.25,32.0,2.0,0.0898876404494382,0.6875,0.4,0.21875,0.1212353517231021,1.0,0.1428571428571428,3.0,0.0
Scoot Henderson,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onyeka Okongwu,32.75,2.71,1.2596153846153846,0.6538461538461539,0.0,32.75,26.0,5.75,0.1755725190839694,0.8846153846153846,0.5,0.1153846153846153,0.0831255195344971,4.0,0.6666666666666666,3.0,0.0
Mikal Bridges,40.5,3.38,1.0657894736842106,0.7894736842105263,0.0,40.5,38.0,3.5,0.0864197530864197,0.6052631578947368,0.6666666666666666,0.131578947368421,0.12552191080786,2.0,0.2,4.0,1.0
Santi Aldama,25.5,1.82,0.9807692307692308,0.4615384615384615,0.0,25.5,26.0,-0.5,-0.0196078431372549,0.9615384615384616,0.4,0.0384615384615384,0.0,2.0,0.0,6.0,0.0
Jordan Poole,38.5,0.43,1.1666666666666667,1.121212121212121,0.0,38.5,33.0,4.25,0.1103896103896103,0.8484848484848485,1.0,0.2424242424242424,0.0863377129871146,3.0,0.375,4.0,0.0
Payton Pritchard,29.0,8.29,0.8787878787878788,0.6363636363636364,0.0,29.0,33.0,0.0,0.0,0.5757575757575758,0.7777777777777778,0.1212121212121212,0.3975727251942324,1.0,0.0,3.0,0.0
Bennedict Mathurin,0.0,0.0,,,,,,,,,,,,,,,
Grayson Allen,40.25,9.42,1.2578125,0.65625,0.0,40.25,32.0,0.0,0.0,0.90625,0.6363636363636364,0.125,0.0990289260921711,1.0,0.0,5.0,1.0
OG Anunoby,41.5,2.17,1.1527777777777777,0.8333333333333334,0.0,41.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Nembhard,0.0,,,,,,,,,,,,,,,,
Jalen Green,0.0,0.01,,,,,,,,,,,,,,,
Quentin Grimes,24.5,3.3,0.7424242424242424,0.6666666666666666,0.0,24.5,33.0,3.5,0.1428571428571428,0.6060606060606061,0.625,0.0606060606060606,1.0,3.0,0.0,2.0,0.0
Jakob Poeltl,0.0,,,,,,,,,,,,,,,,
Donovan Clingan,25.25,1.27,1.0520833333333333,0.25,0.0,25.25,24.0,1.25,0.0495049504950495,0.9166666666666666,0.75,0.0833333333333333,1.0,3.0,0.5,4.0,0.0
Rui Hachimura,18.75,0.66,0.4934210526315789,0.2894736842105263,0.0,18.75,38.0,4.0,0.2133333333333333,0.3421052631578947,0.6666666666666666,0.0789473684210526,0.0506842372022301,1.0,0.3333333333333333,2.0,1.0
Matas Buzelis,19.0,5.68,0.6551724137931034,0.5172413793103449,0.0,19.0,29.0,2.0,0.1052631578947368,0.5517241379310345,0.4285714285714285,0.1379310344827586,0.0989616648573371,2.0,0.25,3.0,1.0
Toumani Camara,29.5,0.46,0.9833333333333332,0.6,0.0,29.5,30.0,4.5,0.1525423728813559,0.6666666666666666,0.375,0.1333333333333333,0.1317505935402398,2.0,0.25,4.0,1.0
Max Strus,0.0,,,,,,,,,,,,,,,,
Kelly Oubre Jr.,32.25,3.18,0.7865853658536586,0.4878048780487805,0.0,32.25,41.0,2.75,0.0852713178294573,0.6829268292682927,0.5,0.048780487804878,1.0,3.0,0.0,2.0,1.0
Anfernee Simons,30.0,0.48,1.0344827586206895,0.7586206896551724,0.0,30.0,29.0,2.0,0.0666666666666666,0.9655172413793104,0.4615384615384615,0.2413793103448276,0.143316787121791,2.0,0.1428571428571428,3.0,0.0
Jarrett Allen,0.0,0.03,,,,,,,,,,,,,,,
Zach Edey,0.0,,,,,,,,,,,,,,,,
Josh Hart,2.25,0.56,0.15,0.1333333333333333,0.0,2.25,15.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0
Jerami Grant,27.75,2.24,0.8671875,0.5625,0.0,27.75,32.0,2.75,0.0990990990990991,0.8125,0.7142857142857143,0.21875,0.1312851057951597,4.0,0.5714285714285714,5.0,0.0
Tre Jones,19.5,3.67,0.8125,0.4583333333333333,0.0,19.5,24.0,3.25,0.1666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.1404504578007649,4.0,1.0,5.0,0.0
Jared McCain,0.0,,,,,,,,,,,,,,,,
Aaron Nesmith,19.0,3.32,0.76,0.52,0.0,19.0,25.0,0.0,0.0,0.68,0.75,0.16,0.4908963406800401,1.0,0.0,3.0,1.0
Nickeil Alexander-Walker,32.25,19.74,1.0078125,0.84375,0.0,32.25,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Collier,0.0,,,,,,,,,,,,,,,,
Jarace Walker,26.75,30.71,0.9553571428571428,0.75,0.0,26.75,28.0,0.0,0.0,0.6785714285714286,0.2857142857142857,0.1428571428571428,0.1780309777714466,1.0,0.0,3.0,1.0
Ty Jerome,0.0,,,,,,,,,,,,,,,,
Obi Toppin,0.0,0.0,,,,,,,,,,,,,,,
Royce O'Neale,27.25,21.55,0.8257575757575758,0.4848484848484848,0.0,27.25,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Andre Hunter,39.0,39.61,1.1470588235294117,0.9117647058823528,0.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Brooks,0.0,,,,,,,,,,,,,,,,
Cedric Coward,36.5,2.27,1.3461538461538465,0.6923076923076923,0.0,35.0,26.0,4.0,0.1142857142857142,1.1153846153846154,0.5,0.2307692307692307,0.0798559239739171,2.0,0.1666666666666666,4.0,0.0
Cameron Johnson,20.5,0.12,0.6612903225806451,0.3225806451612903,0.0,20.5,31.0,0.0,0.0,0.4516129032258064,1.0,0.1612903225806451,0.1220683393168309,2.0,0.0,3.0,1.0
Christian Braun,10.25,3.4,0.3416666666666667,0.3333333333333333,0.0,10.25,30.0,0.0,0.0,0.5333333333333333,0.6,0.0333333333333333,0.0,3.0,0.0,2.0,1.0
John Collins,19.25,1.56,1.013157894736842,0.8421052631578947,0.0,19.25,19.0,1.5,0.0779220779220779,0.7894736842105263,0.5,0.1052631578947368,1.0,2.0,0.0,3.0,0.0
Jake LaRavia,28.25,2.43,1.2282608695652173,0.6956521739130435,0.0,28.25,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RayJ Dennis,23.75,9.15,0.9134615384615384,0.5769230769230769,0.0,23.75,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yves Missi,22.25,0.15,0.7946428571428571,0.4285714285714285,0.0,22.25,28.0,1.5,0.0674157303370786,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,3.0,0.0
T.J. McConnell,0.0,,,,,,,,,,,,,,,,
Bradley Beal,13.25,0.51,0.6309523809523809,0.5714285714285714,0.0,13.25,21.0,0.0,0.0,0.5714285714285714,0.2,0.0952380952380952,1.0,2.0,0.0,2.0,1.0
Ben Sheppard,14.25,1.52,0.4913793103448275,0.1724137931034483,0.0,14.25,29.0,0.0,0.0,0.5172413793103449,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,0.0
Herbert Jones,24.5,0.3,0.8166666666666667,0.5666666666666667,0.0,24.5,30.0,0.0,0.0,0.3666666666666666,1.0,0.0,0.0,0.0,0.0,3.0,0.0
Jaylen Wells,25.75,0.21,0.9537037037037036,0.5925925925925926,0.0,25.75,27.0,0.0,0.0,0.8518518518518519,0.5555555555555556,0.1111111111111111,0.5882352941176461,4.0,0.6666666666666666,4.0,1.0
Zaccharie Risacher,20.75,0.43,0.9021739130434784,0.6521739130434783,0.0,20.75,23.0,1.5,0.072289156626506,0.6086956521739131,0.6666666666666666,0.0869565217391304,1.0,3.0,0.5,4.0,1.0
Neemias Queta,16.5,5.34,0.868421052631579,0.2631578947368421,0.0,16.5,19.0,2.75,0.1666666666666666,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Scotty Pippen Jr.,0.0,,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,22.5,0.5,0.9375,0.75,0.0,22.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Filipowski,5.0,0.6,0.5,0.5,0.0,5.0,10.0,0.0,0.0,0.7,0.5,0.1,0.0,1.0,0.0,2.0,1.0
Jock Landale,26.75,0.29,1.07,0.68,0.0,26.75,25.0,1.25,0.0467289719626168,0.56,0.0,0.08,1.0,4.0,1.0,6.0,0.0
Collin Gillespie,30.75,43.07,1.1388888888888888,0.6666666666666666,0.0,30.75,27.0,1.5,0.048780487804878,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,5.0,0.0
Kevin Huerter,28.0,4.82,1.0769230769230769,0.6153846153846154,0.0,28.0,26.0,3.25,0.1160714285714285,0.7307692307692307,0.6666666666666666,0.1153846153846153,0.0689893066574681,1.0,0.3333333333333333,4.0,0.0
Sam Merrill,0.0,,,,,,,,,,,,,,,,
