Player,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
AJ Green,0.6,0.34285714285714286,0.0,21.0,35.0,1.25,0.05952380952380952,0.3142857142857143,1.0,0.05714285714285714,1.0,1,0.5,3.0,1
AJ Johnson,0.7222222222222222,0.7777777777777778,0.0,6.5,9.0,4.0,0.6153846153846154,0.7777777777777778,1.0,0.3333333333333333,0.25,4,1.0,1.0,1
Aaron Gordon,1.1145833333333333,0.7916666666666666,0.0,26.75,24.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.375,0.15629995910944589,3,0.0,2.0,0
Aaron Holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Ace Bailey,1.0625,0.75,0.0,25.5,24.0,3.5,0.13725490196078433,0.5416666666666666,0.4,0.25,0.05962543647125536,2,0.16666666666666666,4.0,0
Ajay Mitchell,1.5241935483870968,0.967741935483871,0.0,47.25,31.0,6.25,0.13227513227513227,0.6129032258064516,0.0,0.3548387096774194,0.14653069015287282,4,0.6363636363636364,3.0,1
Alex Caruso,0.6818181818181818,0.36363636363636365,0.0,15.0,22.0,0.0,0.0,0.22727272727272727,0.3333333333333333,0.09090909090909091,1.0,1,0.0,3.0,0
Alex Sarr,1.3166666666666667,0.9,0.0,39.5,30.0,0.0,0.0,0.6333333333333333,0.5,0.3333333333333333,0.2867481771340799,3,0.0,2.0,1
Alperen Sengun,1.4236111111111112,1.0,0.0,51.25,36.0,2.25,0.04390243902439024,0.8888888888888888,0.4166666666666667,0.3888888888888889,0.19247331668161888,4,0.6428571428571429,4.0,0
Amen Thompson,0.7884615384615384,0.5128205128205128,0.0,30.75,39.0,8.0,0.2601626016260163,0.48717948717948717,0.2857142857142857,0.20512820512820512,0.1640718108162827,2,0.375,5.0,0
Amir Coffey,0.6,0.3,0.0,6.0,10.0,0.0,0.0,0.2,0.0,0.1,0.0,1,0.0,2.0,0
Andre Jackson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Andrew Wiggins,1.0555555555555556,0.7777777777777778,0.0,38.0,36.0,4.75,0.125,0.4722222222222222,0.4,0.25,0.08600070694498586,1,0.3333333333333333,4.0,0
Anfernee Simons,1.0833333333333333,0.7777777777777778,0.0,19.5,18.0,0.0,0.0,0.7777777777777778,0.75,0.2222222222222222,0.8864075634074648,4,1.0,3.0,0
Anthony Black,1.0454545454545454,0.5454545454545454,0.0,34.5,33.0,2.0,0.057971014492753624,0.45454545454545453,0.6,0.21212121212121213,0.08023833287356592,1,0.2857142857142857,3.0,0
Anthony Edwards,1.9326923076923077,1.6153846153846154,0.0,50.25,26.0,0.0,0.0,1.1923076923076923,0.4,0.6923076923076923,0.23855195927352718,2,0.0,1.0,1
Anthony Gill,1.5,2.0,0.0,3.0,2.0,5.0,1.6666666666666667,0.5,0.0,0.5,0.0,4,1.0,1.0,1
Asa Newell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Ausar Thompson,1.0294117647058822,0.5588235294117647,0.0,35.0,34.0,2.0,0.05714285714285714,0.5882352941176471,0.0,0.20588235294117646,0.19574431542390372,1,0.14285714285714285,4.0,0
Ayo Dosunmu,0.775,0.55,0.0,15.5,20.0,0.0,0.0,0.4,0.6666666666666666,0.15,0.07228044813877847,4,0.6666666666666666,4.0,0
Baylor Scheierman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Bismack Biyombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Bobby Portis,0.8125,0.5,0.0,16.25,20.0,0.0,0.0,0.3,0.5,0.15,0.10035122930255892,3,0.0,3.0,0
Bobi Klintman,0.75,0.4,0.0,11.25,15.0,2.0,0.17777777777777778,0.7333333333333333,0.5,0.13333333333333333,1.0,1,0.5,3.0,0
Bones Hyland,2.0833333333333335,1.6666666666666667,0.0,18.75,9.0,13.25,0.7066666666666667,0.6666666666666666,0.0,0.6666666666666666,0.08042548953083828,4,1.0,1.0,1
Brandin Podziemski,0.62,0.48,0.0,15.5,25.0,0.0,0.0,0.44,0.2857142857142857,0.12,0.259403372243839,2,0.3333333333333333,2.0,1
Brandon Ingram,1.0714285714285714,0.7428571428571429,0.0,37.5,35.0,4.75,0.12666666666666668,0.7142857142857143,0.5555555555555556,0.3142857142857143,0.16827975122115452,1,0.09090909090909091,2.0,1
Brandon Williams,0.875,0.7727272727272727,0.0,19.25,22.0,3.5,0.18181818181818182,0.6363636363636364,0.6666666666666666,0.2727272727272727,0.14645304695163427,3,0.16666666666666666,5.0,0
Brice Sensabaugh,0.43478260869565216,0.34782608695652173,0.0,10.0,23.0,0.0,0.0,0.5217391304347826,0.7777777777777778,0.08695652173913043,1.0,3,0.0,2.0,0
Brooks Barnhizer,0.5,0.25,0.0,2.0,4.0,2.5,1.25,0.25,0.0,0.0,0.0,0,0.0,1.0,1
Bruce Brown,0.4583333333333333,0.4444444444444444,0.0,8.25,18.0,2.0,0.24242424242424243,0.5555555555555556,1.0,0.2777777777777778,0.20491938561715956,3,0.4,2.0,0
Bub Carrington,1.0535714285714286,0.6785714285714286,0.0,29.5,28.0,0.0,0.0,0.5357142857142857,0.36363636363636365,0.07142857142857142,1.0,1,0.5,3.0,1
Buddy Hield,0.4,0.5,0.0,8.0,20.0,0.0,0.0,0.55,0.25,0.15,0.11037527593818981,1,0.3333333333333333,4.0,0
CJ McCollum,1.2678571428571428,1.1071428571428572,0.0,35.5,28.0,0.0,0.0,0.9285714285714286,0.7777777777777778,0.39285714285714285,0.24439905760957487,2,0.09090909090909091,3.0,1
Cade Cunningham,1.553030303030303,1.4545454545454546,0.0,51.25,33.0,0.0,0.0,0.8484848484848485,0.6,0.5757575757575758,0.24893076119331362,3,0.15789473684210525,3.0,1
Caleb Houstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Caleb Martin,0.3194444444444444,0.0,0.0,5.75,18.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0,0.0,5.0,0
Cam Spencer,1.1578947368421053,0.7894736842105263,0.0,22.0,19.0,0.0,0.0,0.631578947368421,0.5,0.2631578947368421,0.1267051351322848,4,0.6,2.0,0
Cam Whitmore,-0.1,0.2,0.0,-0.5,5.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,1.0,0
Cameron Johnson,0.37,0.16,0.0,9.25,25.0,0.0,0.0,0.16,0.6666666666666666,0.0,0.0,0,0.0,1.0,1
Caris LeVert,1.0875,0.75,0.0,21.75,20.0,0.0,0.0,0.55,0.75,0.3,0.08244780258648644,3,0.0,3.0,0
Carter Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Cason Wallace,0.8888888888888888,0.6296296296296297,0.0,24.0,27.0,0.0,0.0,0.2962962962962963,0.5,0.2222222222222222,0.10800318297515737,1,0.16666666666666666,2.0,1
Cedric Coward,1.4196428571428572,0.8928571428571429,0.0,39.75,28.0,6.25,0.15723270440251572,0.5714285714285714,0.6666666666666666,0.39285714285714285,0.19411950349491178,2,0.2727272727272727,4.0,0
Chaz Lanier,0.4166666666666667,0.0,0.0,1.25,3.0,1.25,1.0,0.6666666666666666,1.0,0.0,0.0,0,0.0,1.0,1
Chet Holmgren,1.0119047619047619,0.6190476190476191,0.0,21.25,21.0,0.0,0.0,0.8095238095238095,1.0,0.2857142857142857,0.12978264914275492,2,0.3333333333333333,4.0,1
Chris Boucher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Chris Youngblood,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.5,1.0,0.0,0.0,0,0.0,2.0,0
Christian Braun,0.8671875,0.59375,0.0,27.75,32.0,0.0,0.0,0.46875,0.5,0.1875,0.17874416818606584,1,0.0,2.0,1
Clint Capela,1.2083333333333333,0.16666666666666666,0.0,7.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1
Cody Williams,0.825,0.5,0.0,8.25,10.0,0.0,0.0,0.8,0.5,0.3,0.1972386587771203,4,1.0,2.0,1
Cole Anthony,1.0454545454545454,0.7727272727272727,0.0,23.0,22.0,0.0,0.0,0.7727272727272727,0.4,0.22727272727272727,0.15344317271094354,3,0.0,2.0,0
Collin Murray-Boyles,0.7222222222222222,0.3333333333333333,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Cooper Flagg,0.9629629629629629,0.5925925925925926,0.0,26.0,27.0,1.25,0.04807692307692308,0.5925925925925926,0.5,0.2222222222222222,0.3498524746963384,2,0.0,3.0,0
Corey Kispert,1.4125,1.05,0.0,28.25,20.0,0.0,0.0,0.7,0.6666666666666666,0.45,0.1746938829111348,3,0.0,2.0,0
Craig Porter Jr.,0.671875,0.3125,0.0,10.75,16.0,1.25,0.11627906976744186,0.4375,0.3333333333333333,0.0625,0.0,1,0.0,3.0,0
D'Angelo Russell,1.171875,1.0625,0.0,18.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Dalen Terry,0.95,0.6,0.0,4.75,5.0,0.0,0.0,0.2,0.0,0.2,0.0,4,1.0,2.0,1
Daniel Gafford,0.10416666666666667,0.0,0.0,1.25,12.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,3.0,1
Daniss Jenkins,1.25,0.6,0.0,6.25,5.0,5.75,0.92,1.4,0.2,0.4,1.0,4,1.0,1.0,1
Dario Saric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Darius Garland,1.3928571428571428,1.1071428571428572,0.0,39.0,28.0,0.0,0.0,0.6071428571428571,0.7142857142857143,0.32142857142857145,0.17666237627679257,2,0.1111111111111111,2.0,1
David Jones Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Davion Mitchell,0.8984375,0.46875,0.0,28.75,32.0,1.25,0.043478260869565216,0.375,1.0,0.1875,0.1117493443092552,1,0.0,2.0,1
Day'Ron Sharpe,0.9117647058823529,0.7647058823529411,0.0,15.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
De'Andre Hunter,0.8690476190476191,0.5714285714285714,0.0,18.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
DeMar DeRozan,1.0,0.7586206896551724,0.0,29.0,29.0,0.0,0.0,0.5862068965517241,0.5,0.2413793103448276,0.1051217404038524,3,0.0,3.0,0
Dennis Schroder,0.66,0.4,0.0,16.5,25.0,0.0,0.0,0.44,0.625,0.08,1.0,3,0.0,3.0,0
Derrick White,1.1216216216216217,0.7297297297297297,0.0,41.5,37.0,7.0,0.1686746987951807,0.5405405405405406,0.7142857142857143,0.21621621621621623,0.10055091058503021,2,0.375,2.0,1
Desmond Bane,1.2916666666666667,0.8333333333333334,0.0,46.5,36.0,7.75,0.16666666666666666,0.6944444444444444,0.375,0.3611111111111111,0.21640423378774976,4,0.38461538461538464,2.0,1
Devin Carter,1.35,0.6,0.0,6.75,5.0,0.0,0.0,1.0,0.6666666666666666,0.4,1.0,4,1.0,1.0,1
Devin Vassell,0.9924242424242424,0.5757575757575758,0.0,32.75,33.0,0.0,0.0,0.5757575757575758,0.6666666666666666,0.21212121212121213,0.14680586209287963,2,0.14285714285714285,3.0,0
Donovan Mitchell,1.875,1.1923076923076923,0.0,48.75,26.0,0.0,0.0,0.9615384615384616,0.3333333333333333,0.46153846153846156,0.11502083066534863,3,0.0,3.0,0
Donte DiVincenzo,0.8333333333333334,0.2857142857142857,0.0,17.5,21.0,0.0,0.0,0.3333333333333333,1.0,0.047619047619047616,0.0,2,0.0,2.0,1
Doug McDermott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Drake Powell,0.46296296296296297,0.4074074074074074,0.0,12.5,27.0,1.5,0.12,0.4444444444444444,0.5,0.1111111111111111,0.30627871362940284,2,0.3333333333333333,4.0,0
Draymond Green,1.3653846153846154,0.9230769230769231,0.0,35.5,26.0,0.0,0.0,0.5384615384615384,0.8333333333333334,0.23076923076923078,0.20216810767314825,3,0.0,3.0,1
Drew Eubanks,0.90625,0.7916666666666666,0.0,21.75,24.0,0.0,0.0,0.75,0.0,0.3333333333333333,0.16412654179393257,1,0.0,4.0,1
Dru Smith,0.75,0.5,0.0,12.0,16.0,0.0,0.0,0.5625,0.3333333333333333,0.125,1.0,1,0.0,2.0,0
Duncan Robinson,0.782258064516129,0.5161290322580645,0.0,24.25,31.0,0.0,0.0,0.2903225806451613,1.0,0.0967741935483871,0.17436791630340015,1,0.3333333333333333,2.0,1
Dwight Powell,0.8888888888888888,0.2222222222222222,0.0,8.0,9.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,1,0.0,2.0,0
Dyson Daniels,0.9857142857142858,0.4857142857142857,0.0,34.5,35.0,5.0,0.14492753623188406,0.34285714285714286,0.3333333333333333,0.11428571428571428,0.062018863775113,1,0.25,4.0,0
E.J. Liddell,0.65,0.4,0.0,3.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
