Player,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
AJ Green,0.9722222222222222,0.5555555555555556,0.0,26.25,27.0,0.0,0.0,0.5185185185185185,1.0,0.18518518518518517,0.18020098744703852,2,0.2,3.0,1
AJ Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Ace Bailey,0.9553571428571429,0.5,0.0,26.75,28.0,0.0,0.0,0.5357142857142857,0.4,0.21428571428571427,0.1559461295819504,4,0.5,4.0,1
Adou Thiero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Alex Sarr,1.1283783783783783,0.5405405405405406,0.0,41.75,37.0,5.25,0.12574850299401197,0.5135135135135135,0.6,0.1891891891891892,0.16516044081205405,1,0.0,4.0,1
Amir Coffey,0.125,0.0,0.0,1.25,10.0,0.0,0.0,0.3,0.5,0.0,0.0,0,0.0,2.0,0
Andre Jackson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Andrew Wiggins,0.9459459459459459,0.8108108108108109,0.0,35.0,37.0,5.5,0.15714285714285714,0.5945945945945946,0.5,0.35135135135135137,0.128891487930254,3,0.15384615384615385,4.0,0
Anthony Black,0.546875,0.375,0.0,17.5,32.0,3.5,0.2,0.5,0.4,0.15625,0.0684852742953967,4,0.6,4.0,1
Anthony Edwards,1.4605263157894737,1.105263157894737,0.0,55.5,38.0,3.25,0.05855855855855856,0.8421052631578947,0.3333333333333333,0.4473684210526316,0.1872454190319149,3,0.11764705882352941,2.0,1
Anthony Gill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Antonio Reeves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Asa Newell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
Austin Reaves,1.5603448275862069,1.103448275862069,0.0,45.25,29.0,1.25,0.027624309392265192,1.0689655172413792,0.5714285714285714,0.5172413793103449,0.14452402759684982,2,0.2,4.0,1
Ayo Dosunmu,1.121212121212121,0.7878787878787878,0.0,37.0,33.0,8.5,0.22972972972972974,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.1889451265735487,3,0.18181818181818182,5.0,0
Bismack Biyombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
