# Top Lineup Score: 414.25
# Cash Score: 273.75
# Top 3 Lineups:
# Rank 1: 414.25 - C Walker Kessler F Lauri Markkanen G Devin Booker PF Matas Buzelis PG Collin Gillespie SF Royce O'Neale SG Keyonte George UTIL Julius Randle
# Rank 2: 413.0 - C Naz Reid F Julius Randle G Keyonte George PF Royce O'Neale PG Collin Gillespie SF Lauri Markkanen SG VJ Edgecombe UTIL Devin Booker
# Rank 3: 410.75 - C Nikola Jokic F Naz Reid G Collin Gillespie PF Lauri Markkanen PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Nikola Vucevic


Player Name,Actual Score,Ownership,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Nikola Jokic,72.75,21.15,1.8958333333333333,1.0555555555555556,0.0,68.25,36.0,2.0,0.029304029304029304,1.1111111111111112,0.0,0.3611111111111111,0.20784787143944045,1.0,0.23076923076923078,4.0,1.0
Victor Wembanyama,52.25,49.73,1.6370967741935485,1.032258064516129,0.0,50.75,31.0,2.5,0.04926108374384237,1.2258064516129032,0.0,0.3870967741935484,0.16065570767448215,3.0,0.08333333333333333,4.0,1.0
Shai Gilgeous-Alexander,40.5,6.72,1.1571428571428573,1.0,0.0,40.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,47.75,7.06,1.2171052631578947,0.7894736842105263,0.0,46.25,38.0,3.25,0.07027027027027027,0.9210526315789473,0.16666666666666666,0.3157894736842105,0.22716731742480917,2.0,0.25,3.0,1.0
Cade Cunningham,24.25,8.12,0.8362068965517241,0.7241379310344828,0.0,24.25,29.0,0.0,0.0,1.103448275862069,0.46153846153846156,0.2413793103448276,0.1606538282395988,3.0,0.0,3.0,0.0
Zion Williamson,0.0,0.06,,,,,,,,,,,,,,,
Alperen Sengun,39.0,5.49,1.3,1.0,0.0,39.0,30.0,-0.5,-0.01282051282051282,0.8333333333333334,0.0,0.23333333333333334,0.1442179106909802,3.0,0.0,3.0,0.0
Donovan Mitchell,37.75,1.89,1.3017241379310345,1.4482758620689655,0.0,37.75,29.0,11.25,0.2980132450331126,1.103448275862069,0.16666666666666666,0.5862068965517241,0.11211784808842241,3.0,0.23529411764705882,4.0,0.0
Tyrese Maxey,63.5,11.17,1.5119047619047619,1.2380952380952381,0.0,63.5,42.0,1.5,0.023622047244094488,1.1428571428571428,0.3333333333333333,0.40476190476190477,0.20202359438166592,2.0,0.23529411764705882,4.0,1.0
Trae Young,51.75,2.45,1.4779411764705883,1.1470588235294117,0.0,50.25,34.0,0.0,0.0,0.9705882352941176,0.5625,0.35294117647058826,0.12090621529647057,3.0,0.08333333333333333,4.0,0.0
Anthony Edwards,0.0,,,,,,,,,,,,,,,,
Kevin Durant,31.5,1.75,1.26,1.0,0.0,31.5,25.0,0.0,0.0,1.2,0.5,0.4,0.18829391025849823,3.0,0.0,2.0,1.0
Devin Booker,60.25,14.79,1.3352272727272727,1.0454545454545454,0.0,58.75,44.0,3.75,0.06382978723404255,1.0,0.3888888888888889,0.22727272727272727,0.20282061123208117,1.0,0.1,3.0,0.0
Josh Giddey,46.75,8.07,1.371212121212121,0.7878787878787878,0.0,45.25,33.0,2.0,0.04419889502762431,1.0606060606060606,0.3333333333333333,0.15151515151515152,0.16011296520357707,1.0,0.2,4.0,1.0
Evan Mobley,45.25,6.46,1.4583333333333333,0.7333333333333333,0.0,43.75,30.0,2.75,0.06285714285714286,1.0333333333333334,0.6666666666666666,0.2,0.288455946330444,2.0,0.0,3.0,0.0
Jaylen Brown,28.75,1.68,1.1979166666666667,0.9166666666666666,0.0,28.75,24.0,0.0,0.0,1.0416666666666667,0.0,0.2916666666666667,0.16961993648219023,1.0,0.0,4.0,1.0
Jalen Johnson,42.5,1.87,1.328125,0.90625,0.0,42.5,32.0,2.75,0.06470588235294118,0.8125,0.6,0.21875,0.11831325437413798,1.0,0.14285714285714285,2.0,1.0
Paolo Banchero,53.75,6.65,1.4144736842105263,1.0263157894736843,0.0,53.75,38.0,6.5,0.12093023255813953,1.0789473684210527,0.42857142857142855,0.39473684210526316,0.21190316586966865,4.0,0.3333333333333333,3.0,0.0
Scottie Barnes,16.75,3.39,0.5583333333333333,0.4,0.0,16.75,30.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,5.0,0.0
Nikola Vucevic,56.25,4.93,1.6102941176470589,0.8529411764705882,0.0,54.75,34.0,2.25,0.0410958904109589,0.9705882352941176,0.75,0.11764705882352941,0.14871743257512254,2.0,0.25,2.0,1.0
Derrick White,27.25,3.45,0.8790322580645161,0.6129032258064516,0.0,27.25,31.0,6.5,0.23853211009174313,0.6129032258064516,0.8888888888888888,0.12903225806451613,0.043486955349628195,4.0,0.5,3.0,0.0
Jalen Williams,0.0,,,,,,,,,,,,,,,,
Darius Garland,0.0,,,,,,,,,,,,,,,,
Chet Holmgren,43.75,3.21,1.3203125,0.71875,0.0,42.25,32.0,2.0,0.047337278106508875,1.0625,0.5,0.15625,0.08609708710296456,3.0,0.4,4.0,1.0
Franz Wagner,35.5,2.26,0.9861111111111112,0.7222222222222222,0.0,35.5,36.0,4.0,0.11267605633802817,0.6388888888888888,0.6,0.2777777777777778,0.20234395060256513,2.0,0.2,4.0,1.0
Joel Embiid,0.0,,,,,,,,,,,,,,,,
Coby White,0.0,,,,,,,,,,,,,,,,
Julius Randle,42.75,31.65,1.2214285714285715,0.8285714285714286,0.0,42.75,35.0,2.0,0.04678362573099415,0.9428571428571428,0.375,0.34285714285714286,0.10242321507295071,4.0,0.5,4.0,0.0
Jamal Murray,56.5,5.22,1.527027027027027,1.2972972972972974,0.0,56.5,37.0,6.5,0.11504424778761062,1.162162162162162,0.3076923076923077,0.4594594594594595,0.08907943006262112,3.0,0.23529411764705882,5.0,0.0
RJ Barrett,32.5,0.21,1.015625,0.90625,0.0,32.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Williams,44.25,0.01,1.3790322580645162,0.8064516129032258,0.0,42.75,31.0,4.25,0.09941520467836257,1.064516129032258,0.0,0.2903225806451613,0.13379225915792436,4.0,0.6666666666666666,4.0,0.0
Amen Thompson,31.0,1.91,1.24,0.8,0.0,31.0,25.0,0.0,0.0,0.68,0.16666666666666666,0.16,0.265581326022585,1.0,0.0,4.0,0.0
Paul George,0.0,,,,,,,,,,,,,,,,
Cam Thomas,14.75,1.93,0.59,0.52,0.0,14.75,25.0,0.0,0.0,0.68,0.1111111111111111,0.16,0.203441898869725,2.0,0.0,2.0,1.0
Brandon Ingram,25.25,2.85,0.7890625,0.59375,0.0,25.25,32.0,0.0,0.0,0.625,0.5,0.1875,0.13251994510354612,2.0,0.0,2.0,1.0
Trey Murphy III,20.75,19.01,0.6102941176470589,0.35294117647058826,0.0,20.75,34.0,1.25,0.060240963855421686,0.5,0.375,0.08823529411764706,0.08463817181548879,1.0,0.0,4.0,0.0
