Lineup,Players,Salary,Score
1,"Aaron Wiggins, Cason Wallace, Isaiah Hartenstein, John Collins, Jordan Clarkson, Jalen Brunson, Russell Westbrook, Kawhi Leonard",44800,4.329033998621115
2,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Cole Anthony, Bobby Portis, Ryan Rollins, Nique Clifford, Mikal Bridges",48500,3.5913575851398436
3,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
4,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
5,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
6,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
7,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
8,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
9,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
10,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
11,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
12,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
13,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
14,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
15,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
16,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
17,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
18,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
19,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
20,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
21,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
22,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
23,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
24,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
25,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
26,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
27,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
28,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
29,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
30,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
31,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
32,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
33,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
34,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
35,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
36,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
37,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
38,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
39,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
40,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
41,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
42,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
43,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
44,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
45,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
46,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
47,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
48,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
49,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
50,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
51,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
52,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
53,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
54,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
55,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
56,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
57,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
58,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
59,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
60,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
61,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
62,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
63,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
64,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
65,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
66,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
67,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
68,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
69,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
70,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
71,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
72,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
73,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
74,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
75,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
76,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
77,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
78,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
79,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
80,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
81,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
82,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
83,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
84,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
85,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
86,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
87,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
88,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
89,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
90,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
91,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
92,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
93,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
94,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
95,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
96,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
97,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
98,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
99,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
100,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
101,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
102,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
103,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
104,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
105,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
106,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
107,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
108,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
109,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
110,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
111,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
112,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
113,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
114,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
115,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
116,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
117,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
118,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
119,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
120,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
121,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
122,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
123,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
124,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
125,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
126,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
127,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
128,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
129,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
130,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
131,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
132,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
133,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
134,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
135,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
136,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
137,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
138,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
139,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
140,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
141,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
142,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
143,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
144,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
145,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Aaron Wiggins, Cason Wallace, James Harden, John Collins, Russell Westbrook",49600,4.579309980067335
146,"Ajay Mitchell, OG Anunoby, Giannis Antetokounmpo, Jordan Clarkson, Bobby Portis, Ryan Rollins, Cole Anthony, Nique Clifford",46000,3.464051847649953
